,id,neighbourhood,room_type,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,host_since,host_is_superhost,bathrooms,bedrooms,beds,bed_type,cleaning_fee,guests_included,extra_people,maximum_nights,instant_bookable,cancellation_policy,price
8087,5700,15,2,3,3,193,0.1,6,75,15,True,3.0,1,2,True,500,1,200,100,True,1,1
8088,6509,9,2,1,20,203,1.0,1,150,14,False,1.0,1,2,True,100,1,0,1000,False,2,1
8089,10186,15,1,6,3,201,0.2,1,100,16,False,1.0,1,1,True,500,1,500,1000,True,2,1
8090,6348,3,1,1,2,18,0.08,6,350,17,True,1.0,1,1,True,1000,2,1250,1000,False,2,4
8091,5776,9,2,2,2,1911,0.09,3,250,16,False,2.0,1,1,True,1000,1,300,1000,True,1,1
8092,2563,10,1,5,2,1911,0.04,3,0,15,True,1.5,2,2,True,2000,4,700,1000,True,3,3
8093,5658,15,2,6,2,195,0.08,6,350,12,False,2.0,1,2,True,1000,1,0,1000,False,2,1
8094,1773,8,2,2,50,203,0.75,2,100,15,False,1.5,1,1,True,0,1,300,1000,False,3,1
8095,10691,1,1,2,5,202,0.5,1,0,16,True,1.0,0,1,True,100,1,0,25,True,2,1
8096,5496,2,1,3,15,18,0.5,1,350,14,True,1.0,1,1,True,0,1,0,100,True,2,3
8097,10974,2,1,3,20,203,1.8,1,250,195,False,1.0,1,1,True,1000,1,0,1000,True,3,3
8098,10060,4,1,3,5,202,0.75,2,350,16,False,1.0,1,5,True,7000,1,0,1000,False,1,3
8099,6176,4,1,1,50,203,1.8,3,350,14,False,1.0,1,1,True,2000,1,0,1000,False,1,3
8100,2728,1,1,4,5,196,0.2,6,1,15,False,3.0,3,4,True,2000,3,0,100,True,2,4
8101,12521,1,1,1,15,203,1.8,1,150,13,False,1.0,1,1,True,0,1,0,0,False,1,3
8102,4804,1,1,2,30,201,1.0,1,350,17,False,1.0,0,1,True,1000,1,0,1000,True,3,3
8103,9603,4,1,2,15,203,1.0,1,176,14,True,1.0,2,4,True,500,3,800,50,True,2,1
8104,9419,3,1,3,30,203,3.0,1,176,18,False,1.5,1,3,True,500,1,0,1000,False,3,3
8105,13096,3,1,2,15,204,1.8,6,350,15,True,1.0,0,1,True,1000,1,0,750,False,2,2
8106,2043,1,1,3,75,203,1.0,2,350,15,True,1.0,1,2,True,1000,1,0,50,True,1,3
8107,6027,2,1,3,30,201,1.0,2,0,16,True,1.0,2,3,True,500,5,200,1000,True,3,2
8108,366,1,1,5,30,203,0.5,6,176,10,True,1.0,1,2,True,2000,2,700,1000,True,1,4
8109,2753,3,1,6,5,18,0.1,6,300,16,True,1.0,0,2,True,0,1,0,100,True,1,2
8110,10146,4,1,2,8,1911,0.5,1,350,192,True,1.0,2,1,True,1000,1,0,1000,True,3,4
8111,858,11,1,5,5,201,0.1,1,176,11,True,3.0,3,4,True,2000,5,1250,0,True,1,4
8112,4444,1,1,4,1,17,0.03,3,75,14,True,1.0,1,2,True,2000,2,600,1000,True,1,2
8113,714,2,1,3,2,18,0.07,1,350,13,True,1.0,1,2,True,1000,1,0,25,True,1,1
8114,6917,12,1,2,20,204,0.75,2,350,13,True,1.0,1,1,True,500,2,0,1000,False,3,2
8115,9720,4,1,2,1,196,0.08,1,176,15,True,1.0,1,2,True,500,1,0,1000,False,2,1
8116,12731,4,1,1,10,203,1.0,6,100,197,False,1.0,1,2,True,1000,4,1250,750,False,1,3
8117,7801,1,1,2,10,198,0.5,6,350,11,True,1.0,1,1,True,2000,1,0,1000,False,2,3
8118,1641,1,2,2,50,202,1.0,3,176,13,False,1.0,1,1,True,1000,1,0,1000,True,1,1
8119,3245,1,1,6,20,203,0.5,2,350,13,False,1.0,1,1,True,1000,1,0,1000,True,2,2
8120,7957,2,1,1,2,18,0.1,1,75,16,True,1.0,1,2,True,2000,2,600,1000,True,1,3
8121,7736,1,1,2,20,202,1.0,2,350,18,False,1.0,1,0,True,500,1,0,25,False,2,3
8122,126,2,1,3,50,198,0.5,1,176,11,True,1.0,0,2,True,0,2,1000,250,False,3,4
8123,7628,6,1,2,50,203,3.0,4,150,18,False,1.5,2,3,True,1000,1,0,25,False,3,3
8124,12617,2,1,2,2,203,0.5,1,350,14,True,1.0,1,1,True,500,1,0,1000,False,1,2
8125,8094,1,1,6,10,203,0.5,1,50,15,True,1.0,1,1,True,1000,1,0,100,False,1,2
8126,590,5,1,6,15,18,0.2,1,350,13,True,1.0,1,1,True,2000,1,0,0,True,1,3
8127,11189,1,1,1,3,1911,0.2,1,350,18,True,1.0,1,1,True,1000,1,0,1000,False,2,3
8128,1893,1,2,1,3,193,0.08,6,300,14,False,1.0,1,0,True,0,1,0,1000,True,2,1
8129,6389,2,1,3,50,202,1.8,2,300,18,True,1.0,0,2,True,500,1,0,1000,False,2,1
8130,8067,6,1,3,2,191,0.1,3,0,13,False,1.5,2,2,True,1000,2,800,0,False,3,3
8131,6429,4,1,3,8,1910,0.2,2,0,14,True,1.5,1,2,True,1000,1,0,50,True,1,2
8132,2036,3,1,3,15,197,0.2,1,350,13,True,1.0,0,2,True,1000,1,0,25,False,3,2
8133,12728,11,1,2,2,201,0.2,1,150,16,True,1.0,3,3,True,1000,1,0,50,False,2,4
8134,11779,1,1,5,5,203,0.75,3,176,15,False,1.0,1,2,True,0,2,700,25,False,1,3
8135,10301,2,1,2,10,203,1.0,1,0,16,False,2.5,4,5,True,1000,1,0,100,True,2,4
8136,4615,1,1,2,3,18,0.1,5,150,15,True,1.0,1,2,True,100,1,0,1000,True,2,2
8137,222,2,1,6,150,201,1.0,6,250,12,False,1.0,1,2,True,2000,2,300,1000,True,1,1
8138,3635,1,1,3,20,202,0.5,2,250,14,False,1.5,1,1,True,1000,4,0,50,True,3,3
8139,13277,1,3,5,1,202,0.2,6,350,16,True,2.5,1,4,True,500,1,800,1000,True,2,1
8140,10272,15,2,1,1,1910,0.1,1,350,14,True,3.0,1,1,True,100,1,0,1000,True,2,1
8141,10293,1,1,6,2,203,0.1,6,350,17,False,2.0,3,5,True,3000,1,0,1000,True,1,4
8142,10615,1,1,3,20,203,1.8,2,350,194,False,1.0,1,3,True,1000,1,0,250,False,3,4
8143,3262,1,1,3,20,18,0.5,2,176,13,True,1.0,0,0,True,1000,1,0,100,True,2,3
8144,1398,1,1,2,50,1910,0.75,2,350,14,True,1.0,1,1,True,2000,2,0,1000,False,2,4
8145,5550,1,1,3,1,18,0.04,1,75,18,True,1.0,1,1,True,1000,1,0,1000,True,2,4
8146,13697,2,1,1,3,203,0.75,3,200,18,True,1.0,1,4,True,500,1,0,1000,False,2,2
8147,12491,1,1,1,10,202,1.0,6,50,18,False,1.0,1,1,True,2000,1,0,25,False,1,2
8148,10788,15,1,6,3,1912,0.2,6,350,16,True,1.0,1,1,True,1000,1,300,100,False,3,2
8149,8189,1,1,3,1,201,0.1,2,75,13,True,1.0,1,1,True,500,2,0,0,True,3,2
8150,13371,12,2,1,1,203,0.2,3,350,16,True,1.0,1,1,True,500,1,300,1000,True,2,1
8151,5175,2,2,3,2,18,0.07,2,0,15,True,1.0,1,1,True,4000,1,0,50,True,2,2
8152,4089,6,4,1,30,1911,0.75,6,350,17,True,1.0,1,2,True,500,1,0,1000,False,2,2
8153,7878,1,1,3,10,203,0.5,1,0,16,False,2.0,3,5,True,3000,1,0,1000,True,2,4
8154,534,1,1,1,20,203,0.2,1,350,11,True,1.0,1,1,True,1000,1,1000,1000,False,3,4
8155,11716,1,2,1,3,1912,0.2,1,75,16,True,1.5,1,1,True,0,1,0,0,True,2,2
8156,3317,1,2,1,5,18,0.1,1,75,16,True,2.0,1,1,True,1000,1,1000,0,True,3,2
8157,10353,2,1,4,3,1911,0.2,5,75,18,True,1.0,1,4,True,0,1,0,100,True,1,3
8158,7662,10,2,1,3,18,0.2,1,0,18,True,1.0,1,1,True,100,1,0,0,False,3,1
8159,4800,2,1,4,15,202,0.5,1,350,15,False,1.0,1,1,True,3000,1,0,1000,True,2,2
8160,4190,2,1,1,100,1912,3.0,6,0,15,True,1.0,1,2,True,1000,1,0,25,False,3,2
8161,11838,1,1,1,10,203,1.0,3,176,16,False,1.0,1,1,True,1000,3,0,25,True,2,4
8162,8858,3,1,2,8,203,0.5,6,300,12,True,3.0,3,5,True,4000,4,400,100,False,3,4
8163,2862,15,1,2,10,202,0.5,6,250,13,False,1.0,2,2,True,2000,1,0,100,False,1,3
8164,12434,9,1,5,10,203,1.0,1,0,18,False,1.0,1,1,True,500,1,0,25,False,2,2
8165,7592,2,2,2,2,18,0.1,2,350,18,True,2.0,1,1,True,100,1,0,1000,False,3,1
8166,8622,6,1,4,10,1910,0.75,1,0,18,True,1.0,2,3,True,1000,1,0,25,True,3,4
8167,3908,2,1,6,30,201,1.0,2,350,15,True,1.0,0,3,True,1000,1,0,250,False,3,4
8168,12461,2,1,1,20,203,1.8,1,100,17,True,1.5,1,3,True,1000,1,0,1000,False,1,3
8169,2543,1,1,3,75,203,1.8,2,350,15,False,1.0,0,1,True,1000,1,0,1000,True,1,4
8170,7862,2,1,3,20,203,1.0,6,350,13,True,1.0,1,3,True,1000,3,0,1000,True,1,3
8171,7377,15,1,1,50,203,1.8,1,150,17,False,1.5,1,3,True,1000,2,700,1000,False,3,1
8172,12812,4,1,5,8,203,1.0,4,350,16,False,1.0,0,3,True,1000,1,0,100,False,2,3
8173,2009,1,1,3,5,201,0.1,3,350,15,True,1.5,1,1,True,2000,1,0,1000,True,1,3
8174,12846,10,1,2,3,206,0.5,1,176,16,True,1.5,1,2,True,500,1,0,1000,True,2,1
8175,2377,2,1,1,30,1912,0.75,1,350,13,True,1.0,1,2,True,1000,1,0,25,True,2,2
8176,5255,1,1,6,1,18,0.04,6,75,12,False,1.5,1,1,True,3000,1,0,100,True,1,4
8177,6472,9,2,6,5,203,0.2,5,350,18,True,1.0,1,1,True,0,1,200,100,True,1,1
8178,6319,1,2,2,20,198,1.0,4,0,18,True,1.0,1,2,True,0,1,300,0,False,3,1
8179,1084,10,1,4,30,201,0.2,1,350,12,False,1.5,1,2,True,1000,2,0,250,False,3,2
8180,8940,15,2,1,1,201,0.1,6,350,191,True,1.0,1,3,True,0,2,300,25,False,2,1
8181,1436,1,1,6,1,16,0.02,1,0,14,True,1.0,1,1,True,1000,1,0,100,True,1,4
8182,13796,2,1,5,1,203,0.2,6,176,15,False,1.0,0,1,True,1000,1,0,1000,False,2,2
8183,53,2,1,5,5,15,0.06,6,350,10,True,1.0,1,1,True,3000,1,0,250,True,1,3
8184,8509,15,3,2,10,202,0.75,2,0,17,False,1.0,1,1,True,1000,4,0,0,False,1,1
8185,6384,9,1,2,50,203,1.8,1,0,14,False,1.0,2,3,True,100,1,200,25,False,2,1
8186,18,10,1,6,30,201,0.2,2,250,10,True,1.0,1,3,True,1000,2,600,250,False,2,4
8187,2981,2,1,5,30,203,0.75,1,350,16,False,1.0,1,1,True,1000,2,300,1000,True,3,3
8188,5791,2,1,6,5,201,0.2,1,100,17,False,1.0,1,1,True,100,1,0,1000,False,1,2
8189,9105,1,1,3,15,205,1.0,1,1,13,True,2.0,1,2,True,2000,3,1500,1000,False,1,3
8190,8833,9,2,6,20,201,1.0,5,75,14,True,2.0,1,1,True,1000,1,0,50,False,3,1
8191,8461,14,2,2,5,204,0.2,2,50,15,True,1.0,1,1,True,100,1,300,1000,False,2,1
8192,4743,3,1,6,50,204,1.8,4,300,16,True,1.0,1,1,True,1000,1,0,250,False,3,2
8193,4356,1,1,2,50,201,1.8,6,350,13,True,1.0,0,1,True,1000,1,0,0,False,1,2
8194,7929,1,1,1,30,203,1.8,6,350,18,True,1.0,1,2,True,500,2,300,500,True,4,4
8195,4378,1,1,2,50,205,1.8,6,0,13,True,1.0,0,1,True,1000,1,0,0,False,1,2
8196,2985,8,1,3,20,195,0.2,1,1,16,True,1.0,1,4,True,1000,2,0,100,False,1,4
8197,10080,2,1,3,15,203,1.0,6,150,11,False,1.5,1,4,True,2000,1,0,50,True,1,4
8198,2029,1,1,6,5,1912,0.2,6,300,15,True,3.0,4,5,True,3000,6,1500,500,True,1,4
8199,313,9,2,1,30,16,0.2,1,350,12,True,1.0,1,1,True,500,1,0,25,True,1,2
8200,567,1,1,5,8,202,0.1,1,0,12,True,1.0,1,1,True,1000,2,1250,250,True,1,4
8201,10654,6,1,3,8,203,0.5,1,250,16,True,1.0,1,1,True,0,1,0,50,False,1,2
8202,9870,1,1,3,3,1910,0.2,1,0,16,True,1.5,1,1,True,1000,1,0,1000,False,1,4
8203,8765,14,1,4,20,203,1.0,1,0,191,True,1.0,2,3,True,1000,3,300,0,True,3,2
8204,10596,1,1,6,10,203,0.75,2,1,14,False,1.5,1,3,True,1000,1,0,100,False,1,2
8205,444,2,1,6,150,203,1.8,6,350,12,False,1.0,1,1,True,1000,2,0,1000,True,1,1
8206,13156,9,1,1,3,203,0.75,1,1,1912,True,1.5,1,1,True,0,1,0,0,True,1,3
8207,6479,1,1,6,20,203,1.0,1,150,15,False,1.0,1,1,True,2000,1,0,100,True,2,3
8208,13047,15,1,5,2,202,0.2,1,0,16,True,1.0,1,1,True,500,1,0,1000,True,3,2
8209,614,1,1,3,5,1910,0.1,4,350,13,False,1.0,1,1,True,1000,1,0,100,True,1,1
8210,1983,1,2,6,5,18,0.1,3,150,15,False,1.5,3,1,True,500,1,0,1000,True,1,1
8211,736,1,1,6,20,1912,0.2,6,350,11,False,1.5,1,2,True,3000,3,0,100,True,1,3
8212,9503,4,1,3,30,203,3.0,1,350,17,False,1.0,1,1,True,1000,1,0,25,True,2,3
8213,3234,9,1,4,30,1912,0.75,1,150,16,False,1.0,1,1,True,1000,1,0,25,False,3,2
8214,1310,8,1,5,5,15,0.07,1,0,14,True,1.0,1,1,True,2000,2,0,1000,True,3,4
8215,7122,1,1,5,8,193,0.2,1,0,15,False,1.0,0,1,True,1000,1,0,1000,False,3,4
8216,13786,1,2,2,2,206,0.5,2,150,20,True,2.5,1,1,True,100,1,800,1000,True,2,1
8217,4675,2,1,2,50,203,3.0,1,250,12,True,1.0,0,1,True,1000,1,0,0,True,1,3
8218,8028,1,1,1,30,203,1.8,1,150,15,True,1.0,1,2,True,0,1,1000,25,False,1,4
8219,3017,1,1,2,2,1911,0.1,1,150,16,True,1.5,1,1,True,500,1,0,25,False,2,3
8220,11560,1,2,1,20,203,1.8,6,75,18,True,3.0,3,3,True,2000,1,0,25,False,2,4
8221,12039,15,1,2,3,203,0.5,1,100,199,True,1.0,2,2,True,500,1,0,25,True,3,3
8222,4577,2,1,6,1,17,0.03,3,75,14,True,1.0,1,2,True,2000,1,0,1000,False,1,2
8223,3115,2,1,6,3,18,0.08,1,350,16,True,2.0,1,3,True,3000,1,0,50,False,1,4
8224,7982,1,1,5,2,203,0.2,4,176,11,True,2.0,2,3,True,1000,2,1500,1000,True,2,3
8225,13791,2,1,2,1,203,0.2,4,300,16,False,1.0,1,3,True,500,1,0,250,True,2,3
8226,9029,1,1,1,30,203,3.0,6,300,11,True,3.0,3,5,True,1000,3,300,500,True,4,4
8227,12279,14,1,1,8,202,1.0,4,1,13,False,1.0,1,3,True,100,2,700,25,True,1,2
8228,417,1,1,4,3,16,0.05,5,350,12,True,1.0,0,1,True,500,2,0,250,True,1,3
8229,12004,6,1,1,8,203,0.75,2,100,18,False,1.0,1,2,True,1000,2,1000,25,False,2,3
8230,12001,1,1,1,5,203,0.75,1,100,17,True,1.0,1,1,True,1000,1,0,250,False,2,2
8231,10978,10,1,2,3,202,0.2,1,350,18,True,1.0,0,2,True,1000,2,500,50,False,1,1
8232,1256,12,2,1,10,16,0.1,1,350,14,True,1.5,1,1,True,1000,1,0,1000,True,2,1
8233,5778,15,1,2,50,203,1.8,1,250,16,False,1.0,1,1,True,1000,2,0,1000,False,3,3
8234,2950,2,1,3,75,203,1.0,2,300,14,False,2.0,3,4,True,3000,1,0,100,False,3,4
8235,3438,1,1,5,1,16,0.02,1,75,16,True,1.0,1,2,True,1000,1,0,1000,True,2,4
8236,2594,5,1,2,30,196,0.75,1,0,15,True,1.0,1,1,True,2000,2,1000,1000,False,3,2
8237,8209,1,1,1,20,205,1.0,3,150,18,True,1.0,0,1,True,1000,2,1250,250,False,2,4
8238,10763,1,1,1,2,198,0.1,4,250,194,False,1.0,1,1,True,2000,3,0,1000,False,1,3
8239,10855,15,2,1,15,203,1.0,1,250,196,False,1.0,1,1,True,0,1,300,50,False,2,1
8240,12580,2,1,1,5,203,0.75,1,350,1911,False,1.0,0,1,True,1000,1,600,1000,False,1,2
8241,855,15,2,3,30,18,0.5,4,350,13,True,1.0,1,1,True,0,1,0,0,True,3,1
8242,2441,2,1,3,5,201,0.1,6,200,14,True,1.5,2,2,True,2000,2,1250,1000,False,1,4
8243,12657,1,1,2,8,203,1.0,1,75,16,False,1.0,2,3,True,1000,1,0,1000,False,3,4
8244,2762,8,1,2,30,203,0.5,1,150,16,False,1.0,1,1,True,0,1,1000,1000,True,1,1
8245,12987,2,1,3,3,203,0.75,1,150,17,True,1.0,1,1,True,500,1,0,25,True,3,2
8246,11359,5,1,5,2,1912,0.2,1,0,196,True,1.0,1,1,True,2000,1,500,1000,True,2,2
8247,3873,1,1,6,50,203,1.0,6,176,12,False,1.5,2,5,True,2000,5,0,50,True,1,4
8248,11393,5,1,6,3,202,0.5,1,75,15,True,1.0,1,1,True,1000,1,0,0,True,2,2
8249,1233,1,1,6,100,203,1.0,3,50,13,False,1.0,2,4,True,1000,2,600,750,True,3,4
8250,1498,2,2,4,3,193,0.06,6,250,13,False,1.0,1,3,True,500,1,0,1000,True,1,1
8251,5937,2,1,2,10,202,0.5,3,150,12,False,1.0,0,3,True,500,1,500,1000,False,1,2
8252,8971,1,1,1,10,206,0.5,1,300,18,True,1.0,1,1,True,1000,1,300,1000,True,3,2
8253,1261,1,2,5,1,203,0.2,6,350,11,False,1.0,1,0,True,500,1,0,1000,True,2,2
8254,8008,9,2,2,8,1912,0.2,1,0,18,False,2.5,1,3,True,500,1,700,50,False,2,1
8255,4719,9,2,2,5,18,0.1,1,75,16,True,1.0,1,1,True,500,1,1000,0,True,2,1
8256,7430,1,1,3,30,203,1.8,1,250,17,False,1.0,3,4,True,1000,1,0,0,False,2,4
8257,7382,15,1,1,8,202,0.5,1,0,16,True,1.0,0,1,True,1000,1,0,0,True,1,4
8258,7093,6,1,2,3,201,0.2,1,150,17,True,1.0,1,1,True,2000,1,1000,25,False,3,1
8259,4022,15,1,2,75,203,1.8,2,350,14,True,1.0,0,2,True,500,1,0,50,False,3,2
8260,2636,9,1,3,8,204,0.2,1,300,16,False,1.5,1,1,True,1000,1,0,1000,True,2,3
8261,3287,1,1,2,20,203,0.5,6,350,16,True,1.0,0,1,True,500,1,0,1000,False,2,2
8262,4068,1,1,2,100,203,3.0,4,176,15,True,1.5,2,3,True,1000,1,0,1000,False,1,2
8263,12274,4,1,1,15,205,1.8,6,200,197,False,1.0,1,2,True,1000,2,1250,750,False,1,3
8264,475,2,1,3,5,18,0.1,5,350,13,True,1.0,1,3,True,0,2,0,1000,True,1,3
8265,1958,1,1,3,8,18,0.2,6,250,12,True,1.0,0,1,True,0,1,0,1000,True,2,3
8266,9188,1,1,2,10,203,0.5,1,350,16,False,1.0,0,1,True,1000,1,0,1000,True,1,1
8267,11594,2,1,1,5,201,0.75,3,1,12,True,2.0,2,2,True,500,5,1500,1000,False,3,4
8268,10227,5,2,2,3,198,0.2,1,75,16,True,1.0,1,1,True,100,1,0,25,False,2,1
8269,11869,1,1,3,2,1912,0.2,6,350,11,False,3.0,3,2,True,2000,1,0,1000,True,1,4
8270,9312,4,1,2,5,202,0.5,4,250,192,True,1.0,0,1,True,500,1,600,1000,False,1,1
8271,2264,15,2,6,8,1911,0.1,6,350,12,False,2.5,1,2,True,1000,1,300,1000,False,2,1
8272,3794,1,1,3,8,18,0.2,1,350,17,True,1.0,1,1,True,2000,1,0,1000,True,2,3
8273,6030,1,1,3,15,203,0.5,1,75,18,True,1.0,0,3,True,3000,3,1000,50,False,1,2
8274,7861,1,1,1,100,206,4.0,2,176,18,True,1.0,2,4,True,100,5,0,1000,False,2,4
8275,1359,1,2,1,100,202,1.8,2,350,14,False,1.0,1,1,True,100,1,500,1000,True,3,1
8276,12956,2,1,5,10,204,1.8,3,1,17,True,1.0,0,1,True,0,1,0,1000,False,3,2
8277,2539,10,2,3,20,201,0.2,3,350,16,True,1.0,1,1,True,2000,1,1500,1000,True,1,2
8278,4528,1,1,3,20,202,1.0,1,75,13,False,1.0,2,3,True,2000,2,300,0,True,3,3
8279,7597,10,1,1,50,203,1.8,1,350,18,False,1.0,0,0,True,500,1,0,1000,False,3,2
8280,13049,1,1,6,1,202,0.2,1,350,1910,True,1.0,0,1,True,1000,1,0,1000,False,3,2
8281,5924,2,1,2,50,201,1.8,1,75,16,False,1.0,0,1,True,100,1,0,25,False,2,2
8282,7815,4,2,6,2,192,0.1,6,176,18,True,3.0,1,1,True,1000,1,300,1000,True,1,1
8283,12113,2,1,3,5,201,0.75,3,176,15,False,1.0,1,2,True,1000,1,0,1000,False,1,3
8284,6364,10,1,6,10,201,0.5,6,350,14,False,1.0,1,2,True,1000,2,700,50,False,1,4
8285,9816,15,1,2,20,203,1.8,1,300,13,False,1.5,0,2,True,3000,1,0,1000,True,3,4
8286,5690,2,1,2,20,201,0.75,2,1,15,False,1.0,1,1,True,500,1,0,1000,False,3,2
8287,704,1,1,2,50,201,0.5,1,350,13,False,2.0,2,3,True,3000,2,1000,1000,False,3,4
8288,1948,3,1,6,10,202,0.75,6,1,11,True,1.0,1,2,True,500,2,600,1000,False,1,3
8289,526,1,1,3,50,1911,0.5,1,350,13,True,1.0,1,3,True,2000,1,0,1000,True,2,3
8290,12127,1,1,2,8,205,1.0,1,176,12,False,1.5,2,2,True,1000,3,1000,1000,False,3,3
8291,1866,10,2,1,8,203,0.1,2,350,15,False,1.0,1,2,True,0,1,300,100,True,3,2
8292,10058,5,1,2,10,201,0.5,1,350,194,False,1.0,1,1,True,500,1,0,25,False,2,2
8293,12020,2,1,6,10,1912,1.0,1,50,199,True,1.0,0,1,True,0,1,0,250,False,2,2
8294,4481,3,1,3,50,1912,1.8,1,0,15,True,1.5,2,4,True,0,4,600,1000,False,3,4
8295,1646,1,1,2,20,18,0.2,1,0,15,True,2.0,2,3,True,3000,3,1250,250,True,1,4
8296,7962,1,1,3,3,192,0.2,1,300,18,True,1.0,1,1,True,500,1,0,50,False,2,1
8297,13210,1,1,2,2,205,1.0,1,176,15,True,1.5,2,3,True,1000,1,0,1000,True,2,4
8298,9573,8,2,1,2,194,0.1,1,150,17,True,1.0,1,1,True,100,1,0,1000,False,2,1
8299,13712,2,1,2,2,206,0.5,3,150,11,True,1.0,0,2,True,500,1,0,25,False,2,2
8300,12857,15,1,1,2,201,0.2,6,350,196,True,1.0,0,2,True,1000,1,0,25,False,3,3
8301,11578,2,1,1,20,205,1.8,6,50,15,False,1.0,0,2,True,1000,1,0,1000,False,2,3
8302,6351,4,1,2,30,203,1.8,4,150,18,True,1.0,2,3,True,500,1,0,1000,False,2,2
8303,13763,1,1,2,2,204,0.5,1,350,16,True,1.0,1,1,True,1000,1,0,1000,False,2,3
8304,3420,2,1,1,30,1910,1.0,1,100,16,True,1.0,1,2,True,1000,2,600,1000,False,2,3
8305,7565,3,2,2,5,203,0.75,1,1,17,True,1.0,1,1,True,100,1,400,25,True,1,1
8306,12636,5,1,3,2,202,0.2,1,0,1911,True,1.5,2,2,True,500,1,0,0,True,3,2
8307,9158,1,1,1,10,203,1.0,6,176,14,False,1.0,1,1,True,2000,1,0,1000,False,2,3
8308,3890,1,1,3,5,17,0.1,6,75,16,True,1.0,0,1,True,2000,3,1000,500,False,1,3
8309,9615,5,1,2,20,203,1.0,1,75,193,False,1.0,1,1,True,500,1,0,0,True,2,2
8310,9386,1,1,6,1,199,0.1,6,75,17,False,1.0,1,2,True,2000,2,0,1000,True,1,4
8311,9149,4,1,6,5,1912,0.2,4,300,14,True,1.0,1,1,True,1000,1,0,250,True,3,2
8312,1615,1,1,6,2,16,0.04,3,350,12,True,1.0,1,2,True,1000,1,0,250,True,3,2
8313,6178,2,1,2,5,18,0.2,1,75,17,True,1.0,1,4,True,0,2,500,0,True,3,1
8314,959,1,1,3,50,199,0.5,2,350,14,False,1.0,1,2,True,1000,1,0,250,True,3,2
8315,5048,4,1,5,20,201,0.75,2,50,17,True,1.0,1,4,True,3000,5,0,50,True,1,4
8316,6341,6,4,6,1,18,0.05,6,0,12,True,1.0,1,1,True,0,1,300,100,False,3,1
8317,13343,15,1,1,8,203,1.0,1,0,1911,True,1.0,0,2,True,500,1,0,1000,False,2,2
8318,12356,10,1,6,20,203,1.8,1,1,17,False,1.0,1,3,True,3000,1,1250,25,False,1,4
8319,7338,15,1,2,3,199,0.2,1,100,17,True,1.0,1,1,True,0,1,0,1000,True,3,1
8320,6720,1,1,6,20,203,1.0,1,350,18,True,1.0,1,2,True,1000,2,0,250,True,1,2
8321,4342,1,1,1,75,205,1.8,6,250,15,True,1.5,1,2,True,0,1,0,1000,False,1,3
8322,6123,1,1,1,20,203,1.0,1,75,15,True,1.0,1,2,True,1000,2,700,1000,False,3,2
8323,367,3,1,3,1,17,0.02,3,0,12,True,1.0,1,3,True,1000,3,1500,50,False,1,3
8324,7303,2,1,2,3,18,0.1,3,350,17,True,1.0,1,2,True,0,4,600,25,True,3,2
8325,3151,4,1,3,15,203,0.5,1,250,16,True,1.5,2,2,True,3000,6,0,25,False,2,4
8326,8157,6,1,2,30,202,1.0,2,300,17,True,1.0,1,2,True,500,2,400,50,False,2,1
8327,11461,2,1,2,15,203,1.8,1,250,16,True,1.0,1,2,True,1000,1,0,50,True,2,4
8328,684,2,1,2,2,15,0.02,1,350,13,True,1.0,1,1,True,7000,2,0,1000,True,1,3
8329,8303,2,1,3,5,203,0.2,3,350,14,False,1.0,2,2,True,1000,2,300,1000,True,1,2
8330,4033,4,1,2,30,197,1.0,6,0,17,False,1.0,1,4,True,1000,2,300,50,False,2,3
8331,1193,8,2,2,3,17,0.06,6,350,12,False,3.0,7,5,True,0,1,400,1000,True,1,1
8332,6093,15,1,5,1,205,0.75,3,350,17,True,1.0,1,1,True,4000,1,0,1000,False,1,1
8333,10097,1,1,1,30,203,1.8,3,75,17,True,2.0,2,3,True,2000,2,0,1000,False,3,4
8334,12652,2,1,2,10,203,1.0,1,1,1911,True,1.0,1,3,True,100,1,0,1000,False,1,2
8335,9189,2,1,2,5,202,0.2,1,350,18,False,1.0,1,2,True,1000,2,600,25,False,2,2
8336,6941,15,1,3,10,202,0.5,2,300,18,False,2.0,2,3,True,1000,1,0,1000,False,3,4
8337,3791,1,2,1,30,203,1.0,1,150,15,False,1.0,1,1,True,1000,1,800,100,True,1,4
8338,11721,1,2,2,3,202,0.5,2,75,14,True,1.5,1,1,True,100,1,300,1000,True,3,2
8339,9648,1,1,2,3,196,0.2,1,75,16,True,1.0,1,1,True,2000,1,1250,25,True,2,2
8340,13422,3,1,2,3,203,0.5,4,150,17,True,1.0,2,5,True,1000,1,0,25,False,1,2
8341,6352,1,1,3,10,1912,0.5,4,350,18,True,1.0,1,3,True,1000,1,0,1000,True,1,3
8342,10584,1,1,3,20,203,1.8,1,100,15,False,1.0,1,2,True,1000,1,0,50,True,1,1
8343,4611,1,1,4,5,202,0.2,4,75,11,True,1.0,1,3,True,2000,2,700,1000,True,1,4
8344,2170,1,1,3,50,203,0.75,2,350,15,False,2.0,2,2,True,0,1,0,50,True,1,4
8345,10451,6,1,1,3,203,0.5,1,75,18,True,2.5,2,4,True,100,1,0,0,False,3,3
8346,6356,11,1,2,30,203,1.0,1,100,17,False,1.5,1,2,True,1000,1,0,1000,True,2,2
