,id,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,host_since,host_is_superhost,bathrooms,bedrooms,beds,bed_type,cleaning_fee,guests_included,extra_people,maximum_nights,instant_bookable,price,Da_hood_1,Da_hood_2,Da_hood_3,Cancel_flexible,Cancel_moderate,Cancel_strict_14_with_grace_period,Room_Entire home/apt,Room_Hotel room,Room_Private room,Room_Shared room
8531,2966,3,50,204,1.0,1,150,16,True,1.0,0,1,False,1000,1,0,500,False,1,1,0,0,0,1,0,1,0,0,0
8532,3932,6,2,18,0.2,1,0,16,True,1.0,1,2,True,100,1,0,100,True,1,0,0,1,0,0,1,1,0,0,0
8533,3513,6,50,203,2.0,1,0,16,True,1.0,1,4,True,100,1,0,0,False,2,0,0,1,0,0,1,1,0,0,0
8534,3285,2,15,201,1.0,1,350,16,False,3.0,3,5,True,1000,1,0,0,True,4,1,0,0,1,0,0,1,0,0,0
8535,6075,6,15,203,1.0,6,250,13,False,1.0,1,1,True,1000,1,0,25,False,3,1,0,0,1,0,0,1,0,0,0
8536,5289,1,0,18,0.0,1,0,17,True,2.0,1,2,True,0,1,1,25,True,1,0,0,1,0,1,0,0,0,1,0
8537,9100,2,2,202,0.5,1,150,19,False,1.0,0,1,True,100,1,0,500,False,2,0,1,0,0,1,0,1,0,0,0
8538,208,1,2,17,0.0,2,350,12,True,2.0,1,2,True,2400,1,1000,500,True,3,0,0,1,1,0,0,0,0,1,0
8539,2710,1,2,19,0.2,1,250,14,True,1.0,0,2,True,1000,1,0,500,True,3,1,0,0,0,1,0,1,0,0,0
8540,12627,1,15,203,2.0,5,350,19,False,1.0,1,4,True,1000,1,0,500,False,3,1,0,0,0,1,0,1,0,0,0
8541,3043,2,15,202,0.2,1,250,16,False,2.0,1,1,True,1000,1,0,500,True,4,0,0,1,0,1,0,1,0,0,0
8542,13209,2,2,203,0.2,1,150,15,True,1.0,1,1,True,1000,1,0,500,True,2,1,0,0,0,1,0,1,0,0,0
8543,11354,2,50,203,2.0,1,0,19,False,1.0,0,2,True,100,1,0,0,False,1,1,0,0,0,1,0,1,0,0,0
8544,11704,2,2,202,0.2,4,250,12,True,1.0,1,3,True,1000,2,500,500,False,3,1,0,0,0,0,1,1,0,0,0
8545,11833,1,2,203,0.5,6,350,15,False,1.0,1,2,True,100,2,1,500,True,1,0,0,1,0,1,0,1,0,0,0
8546,8565,3,15,203,1.0,1,350,17,False,1.0,1,3,True,1000,2,1,500,False,1,1,0,0,1,0,0,1,0,0,0
8547,13298,4,2,203,0.5,2,150,13,False,1.0,1,1,True,1000,2,0,25,True,2,0,0,1,1,0,0,1,0,0,0
8548,11175,5,2,19,0.2,1,0,16,True,2.0,2,4,True,1000,1,0,500,True,3,0,1,0,0,1,0,1,0,0,0
8549,12634,1,2,19,0.2,1,350,15,True,1.5,2,3,True,1000,3,500,500,False,1,0,0,1,1,0,0,1,0,0,0
8550,2957,5,2,203,0.2,2,250,11,True,1.0,1,1,True,1000,2,500,500,True,2,0,1,0,0,0,1,1,0,0,0
8551,1617,2,2,17,0.0,1,350,15,True,2.5,4,5,True,1000,1,1000,500,False,3,1,0,0,0,0,1,0,0,1,0
8552,6571,3,15,203,2.0,1,0,16,True,1.0,1,2,True,0,2,500,500,True,2,1,0,0,0,0,1,1,0,0,0
8553,9788,6,0,19,0.0,3,50,11,False,1.0,1,1,True,1000,2,0,25,True,1,1,0,0,0,1,0,1,0,0,0
8554,11996,6,15,205,2.0,1,50,17,True,1.0,1,1,True,1000,1,0,25,False,2,0,1,0,1,0,0,1,0,0,0
8555,4997,6,2,18,0.0,1,350,14,True,1.0,1,2,True,2400,2,1000,100,True,2,0,1,0,0,0,1,1,0,0,0
8556,8420,3,2,19,0.0,6,50,17,True,1.0,1,1,True,100,3,1,500,True,1,0,0,1,0,1,0,1,0,0,0
8557,8559,2,2,201,0.5,2,0,15,False,1.0,1,2,True,100,1,0,0,False,1,1,0,0,1,0,0,1,0,0,0
8558,9180,2,0,19,0.0,1,350,18,True,1.0,1,2,True,100,1,0,0,True,1,0,0,1,0,1,0,0,0,0,1
8559,6613,1,50,206,2.0,2,150,18,True,1.0,2,4,True,100,5,0,25,False,4,1,0,0,1,0,0,1,0,0,0
8560,12694,2,0,19,0.0,1,150,16,True,1.0,1,1,True,1000,1,0,500,False,2,0,0,1,1,0,0,1,0,0,0
8561,1664,2,2,19,0.0,6,350,11,True,1.0,0,1,True,1000,1,500,500,True,2,1,0,0,1,0,0,1,0,0,0
8562,2709,6,2,18,0.0,1,50,16,True,1.0,1,1,True,0,2,1000,100,True,2,0,0,1,0,0,1,1,0,0,0
8563,666,3,15,19,0.2,1,50,13,False,1.5,1,2,True,1000,2,500,25,False,4,1,0,0,0,1,0,1,0,0,0
8564,226,1,50,203,1.0,6,350,11,False,1.0,1,1,True,100,1,0,0,True,1,1,0,0,0,1,0,0,0,1,0
8565,2733,1,50,19,1.0,6,50,16,False,2.0,1,1,True,100,1,0,500,True,1,0,0,1,0,0,1,0,0,1,0
8566,8784,2,15,202,1.0,2,350,14,False,1.0,0,2,True,1000,1,0,500,False,3,0,0,1,0,1,0,1,0,0,0
8567,9937,6,2,19,0.0,1,250,12,True,1.5,2,3,True,1000,1,0,100,True,2,0,0,1,0,0,1,1,0,0,0
8568,8541,2,15,203,1.0,1,150,18,False,1.0,1,4,True,1000,2,1000,100,False,3,1,0,0,1,0,0,1,0,0,0
8569,9277,3,2,19,0.2,1,350,18,True,0.5,1,2,True,0,1,1,0,False,1,0,0,1,1,0,0,0,0,1,0
8570,347,2,2,203,0.0,6,250,12,True,1.0,1,2,True,2400,1,1,500,False,3,1,0,0,1,0,0,1,0,0,0
8571,10853,1,2,201,0.5,1,250,17,True,1.0,1,2,True,0,4,1000,500,False,4,0,0,1,0,0,1,1,0,0,0
8572,132,6,50,203,1.0,2,50,11,True,1.0,1,1,True,1000,2,0,25,True,1,1,0,0,1,0,0,1,0,0,0
8573,5808,4,2,18,0.2,1,150,16,True,1.0,2,3,True,100,2,1,0,False,1,0,1,0,1,0,0,1,0,0,0
8574,7432,3,15,19,2.0,1,50,18,True,1.0,1,1,True,100,1,0,500,False,2,0,0,1,0,1,0,1,0,0,0
8575,1568,2,50,201,0.5,6,50,14,False,1.5,0,0,True,1000,1,0,25,True,2,1,0,0,0,0,1,1,0,0,0
8576,10702,3,0,19,0.0,2,250,16,True,1.0,1,1,True,1000,1,0,0,False,2,0,0,1,1,0,0,1,0,0,0
8577,7295,2,0,18,0.0,1,350,18,True,1.0,1,3,True,0,2,1,25,False,1,0,0,1,1,0,0,1,0,0,0
8578,10489,2,15,202,1.0,6,350,18,False,1.0,1,2,True,1000,1,0,100,False,3,1,0,0,0,1,0,1,0,0,0
8579,5003,3,50,203,1.0,1,350,17,True,1.0,1,2,True,1000,1,0,500,True,2,0,0,1,1,0,0,1,0,0,0
8580,1299,3,50,19,0.5,2,250,14,False,1.0,3,1,True,1000,2,500,500,False,4,0,0,1,0,1,0,1,0,0,0
8581,353,1,15,201,0.2,6,350,12,True,1.0,0,2,True,0,1,0,100,True,3,0,1,0,0,0,1,1,0,0,0
8582,7769,3,2,19,0.2,1,0,16,True,1.0,1,1,True,100,1,0,500,True,1,0,0,1,0,1,0,1,0,0,0
8583,4321,4,15,201,0.2,1,0,15,True,1.0,1,1,True,1000,2,500,500,False,2,0,0,1,0,1,0,1,0,0,0
8584,7105,3,2,19,0.5,1,0,18,True,1.0,0,1,True,1000,1,0,500,True,1,0,0,1,0,1,0,1,0,0,0
8585,4393,2,50,203,2.0,6,250,14,False,1.0,1,1,True,2400,2,0,500,False,4,1,0,0,0,0,1,1,0,0,0
8586,12942,2,2,203,0.2,1,0,19,True,1.0,1,1,True,100,1,0,25,False,2,0,0,1,0,0,1,1,0,0,0
8587,329,6,2,205,0.0,6,350,11,True,1.0,1,1,True,2400,1,0,500,True,2,0,0,1,0,0,1,1,0,0,0
8588,8388,4,2,19,0.0,1,0,15,True,1.0,1,1,True,1000,1,0,500,True,2,1,0,0,1,0,0,1,0,0,0
8589,1924,3,50,19,1.0,6,250,15,False,2.0,2,5,True,100,4,500,500,False,4,0,1,0,0,0,1,1,0,0,0
8590,2810,1,15,204,0.5,1,350,15,True,1.0,0,1,True,1000,1,0,500,True,1,0,0,1,1,0,0,1,0,0,0
8591,4135,6,2,201,0.2,2,150,17,False,1.0,2,3,True,1000,1,0,500,False,3,0,1,0,0,0,1,1,0,0,0
8592,12385,4,2,206,0.5,2,350,17,True,1.0,1,2,True,100,1,0,500,True,1,0,0,1,1,0,0,1,0,0,0
8593,5840,6,2,19,0.0,1,350,16,False,2.5,1,2,True,0,2,1000,500,True,4,0,0,1,0,1,0,1,0,0,0
8594,12512,3,2,203,1.0,3,50,16,False,1.5,1,1,True,2400,1,0,500,False,4,1,0,0,0,0,1,1,0,0,0
8595,4562,3,0,17,0.0,3,350,17,True,2.0,2,2,True,100,1,0,500,False,1,0,0,1,1,0,0,0,0,1,0
8596,4063,1,2,19,0.2,6,350,17,True,1.0,1,1,True,100,1,0,500,False,2,0,0,1,1,0,0,0,1,0,0
8597,8315,1,15,201,1.0,2,50,18,True,1.0,0,2,True,1000,2,1,25,False,2,0,0,1,0,1,0,1,0,0,0
8598,1302,6,15,19,0.2,1,350,14,True,1.0,2,3,True,1000,4,1000,500,True,4,1,0,0,1,0,0,1,0,0,0
8599,6113,1,15,203,1.0,1,250,15,False,1.5,0,1,True,100,1,0,25,True,1,0,0,1,0,0,1,1,0,0,0
8600,7751,1,2,19,0.2,1,0,16,True,1.5,2,2,True,100,1,1,25,True,1,0,0,1,1,0,0,0,0,1,0
8601,6942,3,15,202,1.0,2,50,17,False,1.0,1,1,True,1000,1,0,500,True,2,0,0,1,1,0,0,1,0,0,0
8602,7712,3,0,18,0.0,6,350,16,True,2.0,1,1,True,100,1,0,500,True,1,0,0,1,1,0,0,0,0,1,0
8603,94,2,2,17,0.0,6,350,11,True,1.5,1,1,True,1000,1,0,500,True,4,0,1,0,0,0,1,1,0,0,0
8604,923,2,50,203,1.0,2,50,11,False,1.0,1,1,True,100,1,1,100,False,1,0,0,1,0,1,0,0,0,1,0
8605,5668,3,2,19,0.2,1,350,18,False,1.0,1,3,True,2400,2,500,500,True,2,0,0,1,0,1,0,1,0,0,0
8606,117,6,0,17,0.0,3,350,11,True,1.0,1,2,True,1000,1,0,500,True,1,1,0,0,1,0,0,1,0,0,0
8607,7932,2,15,201,2.0,3,150,15,True,1.5,2,4,True,1000,4,500,500,True,4,1,0,0,1,0,0,1,0,0,0
8608,9585,4,0,19,0.0,4,350,12,False,1.0,0,3,True,1000,2,0,100,True,3,1,0,0,0,1,0,1,0,0,0
8609,1,5,50,203,0.5,3,350,11,True,1.0,1,1,True,1000,2,1000,100,True,3,1,0,0,0,1,0,1,0,0,0
8610,10748,6,2,203,0.5,1,150,19,True,1.0,0,2,True,100,1,0,500,False,1,1,0,0,0,1,0,1,0,0,0
8611,8567,6,2,201,0.2,1,350,16,True,2.0,2,4,True,0,1,0,500,False,4,0,0,1,1,0,0,1,0,0,0
8612,9617,1,15,204,1.0,1,350,18,True,1.0,1,1,True,1000,1,0,500,True,1,1,0,0,0,1,0,1,0,0,0
8613,7415,3,2,19,0.0,2,0,16,True,1.0,1,1,True,1000,1,0,25,False,2,0,0,1,0,0,1,1,0,0,0
8614,11420,3,0,19,0.0,2,50,12,True,1.5,2,3,True,1000,4,1000,500,False,4,1,0,0,1,0,0,1,0,0,0
8615,11861,2,15,203,2.0,1,0,19,False,2.0,2,3,True,0,1,0,0,True,3,0,1,0,1,0,0,1,0,0,0
8616,7513,2,15,202,1.0,1,50,15,True,3.0,4,5,True,2400,4,1000,500,False,4,0,0,1,1,0,0,1,0,0,0
8617,12384,2,0,19,0.0,1,50,18,True,1.0,1,2,True,1000,1,0,500,True,2,0,0,1,0,0,1,1,0,0,0
8618,8274,1,0,18,0.0,2,350,16,True,1.0,1,1,True,100,1,0,25,True,1,0,0,1,0,0,1,0,0,1,0
8619,13403,6,2,204,0.5,6,50,12,True,1.0,1,1,True,1000,1,0,25,True,2,1,0,0,0,1,0,1,0,0,0
8620,4716,3,15,201,0.2,3,350,15,False,1.0,1,1,True,2400,1,0,500,False,1,0,0,1,0,1,0,1,0,0,0
8621,8158,3,2,19,0.5,3,150,17,False,1.0,0,2,True,1000,1,0,500,True,1,0,0,1,0,1,0,1,0,0,0
8622,9795,2,0,19,0.0,3,50,14,True,1.5,1,1,True,100,1,0,25,False,1,0,0,1,0,1,0,0,0,1,0
8623,1486,3,2,19,0.0,2,350,14,True,1.0,0,1,True,1000,1,0,25,True,2,0,1,0,0,0,1,1,0,0,0
8624,5004,3,0,18,0.0,1,50,17,True,1.0,1,2,True,1000,1,0,500,True,4,0,1,0,1,0,0,1,0,0,0
8625,5562,3,0,18,0.0,1,50,18,True,1.0,0,1,True,1000,1,0,500,True,4,1,0,0,1,0,0,1,0,0,0
8626,12610,1,2,203,1.0,1,350,13,False,1.0,3,3,True,100,1,500,500,True,3,1,0,0,0,1,0,1,0,0,0
8627,2378,1,50,202,2.0,4,0,11,True,1.0,2,2,True,1000,2,1,500,False,3,1,0,0,0,1,0,1,0,0,0
8628,388,2,2,18,0.0,6,350,12,False,2.5,3,3,True,2400,2,1000,100,True,4,1,0,0,0,0,1,1,0,0,0
8629,5544,2,2,19,0.2,6,350,12,True,1.0,2,4,True,2400,2,1,25,False,4,1,0,0,0,0,1,1,0,0,0
8630,13595,2,2,203,0.5,1,0,13,True,1.0,1,2,True,100,1,0,0,False,2,1,0,0,1,0,0,1,0,0,0
8631,7132,1,50,203,2.0,1,150,13,False,1.0,1,1,True,1000,1,0,100,False,4,1,0,0,0,1,0,1,0,0,0
8632,12638,3,15,203,2.0,1,0,17,True,1.0,0,2,True,100,1,0,500,True,2,1,0,0,1,0,0,1,0,0,0
8633,7242,6,2,19,0.0,2,350,16,True,1.0,2,3,True,1000,2,1,500,False,3,0,0,1,0,1,0,1,0,0,0
8634,11310,1,2,19,0.2,6,350,16,True,2.0,2,2,True,1000,6,0,500,False,4,1,0,0,1,0,0,1,0,0,0
8635,12752,1,2,203,1.0,1,350,19,True,2.5,3,4,True,1000,5,0,500,True,4,0,1,0,1,0,0,1,0,0,0
8636,5699,6,2,18,0.0,1,0,17,True,1.0,1,2,True,100,2,500,500,False,3,0,0,1,0,1,0,1,0,0,0
8637,13388,6,0,203,0.2,1,0,20,True,2.0,2,3,True,0,1,0,100,False,1,0,0,1,0,0,1,1,0,0,0
8638,8519,2,2,19,0.5,1,150,16,True,1.5,1,1,True,100,1,0,500,True,3,1,0,0,1,0,0,1,0,0,0
8639,2389,5,15,203,0.2,6,350,14,False,1.5,2,2,True,1000,5,500,100,True,4,0,0,1,0,0,1,1,0,0,0
8640,11176,2,15,203,2.0,2,250,19,False,2.0,2,5,True,1000,6,500,25,False,3,0,0,1,1,0,0,1,0,0,0
8641,5814,3,2,19,0.2,1,0,11,True,1.0,0,2,True,1000,1,0,500,False,1,0,1,0,0,1,0,1,0,0,0
8642,7961,3,15,203,1.0,1,250,18,False,1.0,1,3,True,1000,1,0,500,True,2,1,0,0,0,1,0,1,0,0,0
8643,10658,3,2,201,1.0,1,50,14,True,1.0,1,2,True,1000,1,0,500,False,3,0,1,0,0,1,0,1,0,0,0
8644,5290,3,15,19,0.5,1,350,17,True,1.0,1,2,True,1000,1,0,500,False,3,0,1,0,0,0,1,1,0,0,0
8645,3107,1,15,19,0.5,1,350,15,True,1.0,1,1,True,100,1,1000,25,True,2,1,0,0,0,1,0,0,0,1,0
8646,12203,3,2,201,0.2,1,250,19,True,1.5,1,1,True,1000,3,500,500,False,1,0,0,1,0,1,0,1,0,0,0
8647,5261,6,2,201,0.2,6,350,15,False,2.0,2,2,True,2400,1,0,500,False,4,0,1,0,1,0,0,1,0,0,0
8648,13366,3,0,202,0.2,1,50,16,True,1.5,1,2,True,1000,1,0,0,False,2,0,1,0,0,1,0,1,0,0,0
8649,5243,3,2,19,0.2,1,350,15,True,1.0,1,1,True,0,1,500,25,True,1,0,0,1,0,1,0,0,0,1,0
8650,5991,1,2,18,0.0,1,0,15,True,1.0,1,2,True,2400,1,0,0,True,3,1,0,0,0,1,0,1,0,0,0
8651,5611,6,15,203,1.0,6,350,17,True,1.0,0,1,True,1000,1,0,25,True,2,0,1,0,0,1,0,1,0,0,0
8652,6775,2,15,18,0.5,1,0,14,True,1.5,1,1,True,0,1,500,25,False,1,1,0,0,0,1,0,0,0,0,1
8653,10589,3,2,201,0.2,2,150,15,True,1.0,0,2,True,1000,2,1000,500,False,2,1,0,0,1,0,0,1,0,0,0
8654,209,4,50,204,0.5,3,350,12,False,1.0,1,1,True,100,1,0,500,True,2,0,0,1,0,1,0,1,0,0,0
8655,1272,4,2,17,0.0,3,350,14,True,1.0,1,1,True,2400,1,0,500,True,3,0,1,0,0,1,0,0,0,1,0
8656,3476,5,2,17,0.0,1,150,16,True,1.0,1,4,True,0,1,1000,500,False,2,0,0,1,0,1,0,0,0,0,1
8657,8036,6,2,201,0.0,1,350,17,True,1.0,1,1,True,100,1,0,500,True,3,0,1,0,1,0,0,1,0,0,0
8658,10115,2,50,203,2.0,3,0,16,False,1.0,0,2,True,100,2,500,25,False,1,0,0,1,1,0,0,1,0,0,0
8659,7008,5,15,202,0.5,2,250,17,False,2.0,3,3,True,1000,1,0,25,True,4,1,0,0,0,1,0,1,0,0,0
8660,10360,2,2,201,0.2,6,250,15,True,1.5,2,2,True,1000,1,0,500,True,4,1,0,0,0,0,1,1,0,0,0
8661,4221,3,0,17,0.0,6,350,16,True,1.0,0,1,True,2400,1,0,500,True,3,1,0,0,0,0,1,1,0,0,0
8662,9399,3,2,204,0.2,1,0,17,False,1.5,1,1,True,100,1,0,25,True,1,0,0,1,0,0,1,0,0,1,0
8663,6367,4,2,19,0.2,1,0,13,True,1.0,1,1,True,100,1,0,25,True,1,0,0,1,0,1,0,1,0,0,0
8664,5940,3,2,18,0.0,6,350,15,True,1.0,1,1,True,100,1,0,100,False,1,0,0,1,0,0,1,1,0,0,0
8665,2360,6,15,203,0.2,2,350,14,False,1.0,1,1,True,1000,1,0,500,True,2,1,0,0,0,1,0,1,0,0,0
8666,5636,2,2,202,0.2,2,350,18,True,2.0,1,1,True,100,1,0,500,False,1,0,0,1,1,0,0,0,0,1,0
8667,9259,3,2,203,0.2,1,150,17,True,2.0,3,5,True,2400,5,1000,500,True,4,0,0,1,0,1,0,1,0,0,0
8668,7737,2,15,203,1.0,2,350,14,False,1.0,1,2,True,0,2,1000,500,False,4,0,0,1,1,0,0,1,0,0,0
8669,5620,2,50,204,2.0,2,350,16,False,1.0,1,1,True,1000,1,0,500,False,4,0,0,1,0,1,0,1,0,0,0
8670,10138,4,2,201,0.5,2,150,17,False,1.0,1,2,True,1000,1,0,100,False,2,1,0,0,1,0,0,1,0,0,0
8671,7326,2,2,19,0.5,2,350,17,False,1.0,1,1,True,100,1,1000,0,False,1,0,0,1,1,0,0,0,0,1,0
8672,12851,1,2,203,1.0,1,50,19,True,1.0,2,4,True,100,4,1000,500,False,3,0,0,1,0,0,1,1,0,0,0
8673,11790,3,15,203,2.0,2,350,19,True,1.0,1,1,True,100,1,0,500,True,1,0,0,1,0,1,0,1,0,0,0
8674,13456,1,2,203,1.0,1,150,16,True,1.0,1,2,True,100,1,0,500,True,4,0,0,1,0,1,0,1,0,0,0
8675,9447,1,15,19,1.0,1,150,19,True,1.0,1,3,True,100,1,1,0,False,1,0,0,1,0,0,1,0,0,1,0
8676,13463,2,0,202,0.2,4,350,15,True,1.0,1,2,True,1000,1,0,500,True,2,0,0,1,0,0,1,1,0,0,0
8677,1801,3,15,18,0.5,4,0,14,False,1.0,1,1,True,100,1,0,25,True,1,0,0,1,0,0,1,0,0,1,0
8678,12316,1,2,202,0.5,1,350,19,True,1.5,1,2,True,100,1,0,500,False,3,0,0,1,0,1,0,1,0,0,0
8679,12770,6,2,203,0.5,1,250,19,False,1.0,0,1,True,100,2,500,100,True,2,0,1,0,0,1,0,1,0,0,0
8680,2719,2,50,201,2.0,1,50,16,True,1.0,0,1,True,1000,1,0,500,True,2,1,0,0,0,0,1,1,0,0,0
8681,13162,1,2,202,0.5,3,350,18,True,1.0,1,3,True,0,3,1,500,False,2,0,0,1,0,0,1,1,0,0,0
8682,12301,2,2,203,0.5,2,350,14,False,1.0,0,1,True,1000,1,0,500,True,3,1,0,0,0,1,0,1,0,0,0
8683,4260,4,50,203,1.0,1,50,17,False,1.0,0,2,True,1000,2,500,25,True,2,0,0,1,0,0,1,1,0,0,0
8684,9721,3,2,203,0.5,1,50,17,True,1.0,1,1,True,100,1,0,100,False,2,1,0,0,0,1,0,1,0,0,0
8685,2881,3,2,19,0.0,1,250,16,True,1.5,2,4,True,1000,2,1,100,False,1,0,0,1,0,0,1,1,0,0,0
8686,4276,1,50,203,2.0,4,350,16,True,1.0,1,1,True,1000,1,0,25,True,2,0,0,1,1,0,0,1,0,0,0
8687,4723,2,15,201,1.0,1,250,17,True,1.0,1,2,True,100,1,0,500,False,2,0,0,1,1,0,0,1,0,0,0
8688,8779,1,2,203,0.2,2,350,14,False,1.0,0,1,True,1000,1,0,500,False,2,1,0,0,0,1,0,1,0,0,0
8689,2745,2,15,206,0.5,2,350,16,False,1.0,1,1,True,100,2,0,500,True,1,0,0,1,0,1,0,1,0,0,0
8690,7965,1,15,202,1.0,1,50,17,False,1.5,1,1,True,100,1,0,25,False,1,1,0,0,1,0,0,1,0,0,0
8691,4181,4,2,19,0.2,1,0,16,True,1.0,1,2,True,1000,1,0,25,False,3,0,0,1,1,0,0,1,0,0,0
8692,2474,3,50,203,1.0,2,350,15,False,1.0,2,3,True,2400,1,0,100,False,4,1,0,0,0,0,1,1,0,0,0
8693,2423,5,2,202,0.0,2,350,14,False,1.0,1,1,True,2400,2,1,500,True,3,1,0,0,0,0,1,1,0,0,0
8694,445,6,2,18,0.0,2,350,12,True,1.0,1,3,True,2400,2,500,500,True,1,0,0,1,1,0,0,1,0,0,0
8695,2715,3,15,203,0.2,1,150,16,False,1.5,1,0,True,1000,1,1,500,False,2,0,0,1,0,1,0,1,0,0,0
8696,2653,3,2,18,0.0,1,150,14,True,2.0,1,3,True,2400,1,0,500,False,4,1,0,0,1,0,0,1,0,0,0
8697,4762,1,15,201,0.5,6,150,14,True,1.0,1,2,True,100,1,0,25,False,3,1,0,0,0,0,1,1,0,0,0
8698,685,2,50,202,2.0,6,50,12,False,1.0,1,1,True,100,1,0,500,False,2,1,0,0,0,1,0,0,0,1,0
8699,13315,4,2,203,0.5,6,250,13,False,2.0,1,1,True,2400,1,0,25,True,4,1,0,0,1,0,0,1,0,0,0
8700,7768,1,15,19,1.0,1,150,17,True,1.0,2,3,True,1000,1,500,25,False,2,0,0,1,0,1,0,1,0,0,0
8701,3077,6,2,18,0.0,1,50,15,True,1.5,1,1,True,1000,1,0,500,True,4,1,0,0,0,1,0,1,0,0,0
8702,318,6,50,203,2.0,1,0,12,False,2.0,2,4,True,0,1,0,500,True,4,0,0,1,0,1,0,1,0,0,0
8703,3809,6,0,17,0.0,1,150,12,True,2.0,1,1,True,0,2,500,100,True,1,0,0,1,0,0,1,1,0,0,0
8704,3280,3,15,201,0.5,1,50,14,False,2.0,1,2,True,1000,1,0,500,True,4,0,0,1,1,0,0,1,0,0,0
8705,7527,5,15,202,1.0,6,350,15,False,1.0,1,3,True,1000,2,500,500,True,3,0,0,1,0,1,0,1,0,0,0
8706,1629,6,2,201,0.0,1,350,15,True,2.5,3,3,True,0,3,1000,100,False,4,0,0,1,0,1,0,1,0,0,0
8707,5480,1,15,201,0.5,1,50,15,True,1.0,0,1,True,100,1,1000,500,False,3,1,0,0,1,0,0,1,0,0,0
8708,11961,6,2,203,0.5,1,50,16,False,1.0,1,2,True,100,1,1,100,False,2,0,0,1,0,1,0,1,0,0,0
8709,8023,4,2,201,0.2,2,150,11,True,1.0,1,1,True,2400,2,1000,500,True,3,1,0,0,0,1,0,1,0,0,0
8710,9818,5,2,203,0.5,2,50,19,False,1.0,1,1,True,1000,3,0,100,True,1,1,0,0,0,1,0,1,0,0,0
8711,11636,3,2,203,0.2,6,0,14,False,1.0,1,2,True,2400,1,0,100,False,3,1,0,0,1,0,0,1,0,0,0
8712,4751,1,50,202,2.0,1,0,17,False,1.0,1,1,True,100,1,0,25,True,2,0,0,1,1,0,0,1,0,0,0
8713,1236,5,15,18,0.2,4,150,13,False,1.0,2,4,True,1000,1,0,100,True,4,1,0,0,0,0,1,1,0,0,0
8714,10549,2,15,203,2.0,1,350,16,False,1.0,1,1,True,1000,1,0,500,False,4,0,1,0,0,1,0,1,0,0,0
8715,10925,6,0,19,0.0,1,150,16,True,1.0,1,2,True,0,1,1,500,False,1,1,0,0,1,0,0,0,0,1,0
8716,6656,3,15,203,1.0,1,150,16,False,1.0,1,1,True,1000,2,1000,25,False,2,0,0,1,1,0,0,1,0,0,0
8717,11129,2,15,203,2.0,1,150,16,True,1.0,1,1,True,100,1,0,25,False,1,1,0,0,0,1,0,1,0,0,0
8718,11400,1,15,203,2.0,1,150,19,True,1.0,1,5,True,100,4,1,500,False,1,0,0,1,1,0,0,1,0,0,0
8719,10033,1,2,19,0.2,1,0,18,True,1.0,1,1,True,100,1,0,500,False,2,0,0,1,0,0,1,1,0,0,0
8720,5022,6,0,18,0.0,1,0,16,True,1.0,1,1,True,0,2,1000,25,False,3,1,0,0,0,0,1,1,0,0,0
8721,5918,2,15,203,1.0,1,250,11,False,1.0,0,1,True,1000,1,0,500,True,3,1,0,0,1,0,0,1,0,0,0
8722,1487,6,50,19,0.5,4,350,14,True,1.0,2,2,True,1000,4,500,500,True,4,0,0,1,0,0,1,1,0,0,0
8723,10664,1,2,205,1.0,1,0,19,True,1.0,1,2,True,0,1,0,100,True,2,1,0,0,0,0,1,1,0,0,0
8724,12340,1,2,203,0.5,6,350,16,True,2.5,1,1,True,0,1,500,500,False,1,0,1,0,1,0,0,0,0,0,1
8725,12415,5,2,204,0.2,1,50,15,True,1.0,1,1,True,100,1,0,500,False,1,0,0,1,1,0,0,0,0,1,0
8726,3559,2,2,17,0.0,1,0,16,True,1.0,1,3,True,100,1,0,25,True,1,0,1,0,0,1,0,1,0,0,0
8727,9191,3,15,202,2.0,1,350,14,False,2.0,3,5,True,1000,1,0,500,False,3,0,0,1,0,1,0,1,0,0,0
8728,8410,3,0,19,0.0,4,50,12,True,1.5,4,5,True,1000,3,1000,25,True,4,1,0,0,1,0,0,0,0,1,0
8729,11813,2,2,202,0.5,1,50,18,True,1.0,0,1,True,100,1,0,0,False,1,0,1,0,0,1,0,1,0,0,0
8730,5118,3,2,18,0.2,1,0,16,True,1.0,0,2,True,100,1,0,25,False,1,0,0,1,1,0,0,1,0,0,0
8731,6307,4,15,201,0.5,6,150,13,False,3.0,4,5,True,2400,6,0,500,True,4,0,1,0,0,0,1,1,0,0,0
8732,9702,5,0,19,0.0,1,0,14,True,1.0,1,1,True,0,1,0,25,True,2,0,0,1,0,0,1,0,0,1,0
8733,4160,3,15,19,0.5,6,0,17,False,1.0,1,1,True,1000,2,1,25,False,4,0,0,1,0,1,0,1,0,0,0
8734,10167,2,15,203,2.0,1,0,16,False,1.0,0,1,True,100,1,0,25,False,1,0,1,0,0,1,0,1,0,0,0
8735,28,3,0,17,0.0,2,350,11,True,1.0,1,2,True,2400,4,0,100,True,4,0,1,0,0,1,0,0,0,1,0
8736,11313,6,2,19,0.2,1,0,18,True,1.0,1,1,True,100,1,0,25,False,1,0,0,1,1,0,0,1,0,0,0
8737,6797,3,15,202,0.5,1,350,18,False,1.5,1,1,True,100,1,0,25,True,2,0,0,1,0,1,0,1,0,0,0
